id1,id2
0,4407
0,8365
0,15113
1,16720
1,16447
1,7147
2,18949
2,18028
2,16495
3,21424
3,4378
3,4377
4,14172
4,14048
4,1470
5,20932
5,10424
5,10422
6,13023
6,9015
6,3047
7,19193
7,17995
7,1303
8,19470
8,10248
8,349
9,10846
9,10052
9,2456
10,21365
10,20208
10,3494
11,12797
11,2830
11,2816
12,7686
12,5666
12,3691
13,12081
13,7532
13,1627
14,13616
14,1699
14,1698
15,17810
15,17364
15,4282
16,15183
16,15182
16,13230
17,21288
17,18816
17,18014
18,17423
18,10879
18,4881
19,17429
19,11239
19,6596
20,16837
20,2791
20,14080
21,12925
21,8915
21,7853
22,20961
22,17882
22,17391
23,19216
23,14262
23,11991
24,12804
24,10757
24,10384
25,13012
25,1035
25,1033
26,14406
26,4406
26,537
27,10473
27,9437
27,3982
28,19489
28,14112
28,13919
29,8071
29,8070
29,6031
30,15046
30,13118
30,11088
31,18620
31,16173
31,6573
32,21567
32,20124
32,17836
33,11683
33,5233
33,1117
34,6766
34,5118
34,3067
35,8092
35,7916
35,604
36,21331
36,8949
36,2991
37,14089
37,5601
37,5600
38,21628
38,19129
38,15683
39,10872
39,6882
39,955
40,20123
40,12795
40,2828
41,10814
41,10802
41,6816
42,11478
42,7477
42,172
43,20229
43,10344
43,45
44,8725
44,6691
44,6690
45,16163
45,11421
45,768
46,19337
46,18034
46,16500
47,18037
47,17556
47,9387
48,20273
48,10254
48,5920
49,10111
49,8096
49,6064
50,16936
50,16665
50,2013
51,5210
51,16399
51,16358
52,20998
52,8239
52,2257
53,17892
53,16598
53,9734
54,6572
54,2612
54,649
55,13865
55,12913
55,9191
56,21964
56,21636
56,9164
57,13302
57,12464
57,12060
58,21406
58,9328
58,5531
59,19658
59,7604
59,5585
60,18198
60,17380
60,606
61,11091
61,6043
61,907
62,19392
62,9668
62,3955
63,19627
63,12675
63,10911
64,18372
64,15314
64,8391
65,15087
65,11129
65,3882
66,9690
66,3670
66,3668
67,20417
67,14617
67,12696
67,10669
68,20446
68,12402
68,12207
69,21809
69,20427
69,14641
70,7758
70,13715
70,13714
71,14521
71,2619
71,643
72,11091
72,6846
72,6043
73,19782
73,6997
73,6528
74,12632
74,2656
74,2652
75,15132
75,12501
75,5909
76,21933
76,18637
76,14949
77,14635
77,6691
77,6690
78,12600
78,12347
78,3931
79,18495
79,18187
79,17238
80,17575
80,17375
80,6526
81,17194
81,16844
81,10884
82,21003
82,19407
82,7743
83,21620
83,15528
83,10151
83,2144
84,19377
84,9496
84,9262
85,9496
85,9489
85,9262
86,18822
86,11617
86,7610
87,15985
87,8061
87,2063
88,18980
88,7860
88,3269
89,14042
89,10105
89,2097
90,20646
90,10463
90,10462
91,17687
91,13412
91,6751
92,11014
92,4739
92,2689
93,8350
93,8348
93,2362
94,15993
94,13275
94,9051
95,20448
95,14920
95,1033
96,16092
96,15762
96,4755
97,21940
97,19575
97,15904
98,19327
98,13170
98,2775
99,6551
99,4520
99,635
100,17359
100,15195
100,15194
101,10615
101,6538
101,2593
102,21109
102,15063
102,11759
103,15985
103,8061
103,2063
104,20806
104,11791
104,5756
105,9877
105,1873
105,0
106,16126
106,9975
106,1499
107,12090
107,4082
107,2096
108,21709
108,14851
108,1311
109,21004
109,14743
109,124
110,17878
110,15568
110,9644
111,21789
111,19229
111,17369
112,13373
112,6691
112,6690
113,7686
113,5666
113,3691
114,19066
114,13239
114,9223
115,9747
115,9745
115,7026
116,19430
116,13967
116,9510
117,15292
117,7323
117,1338
118,18157
118,17041
118,16542
119,21976
119,20772
119,3290
120,14795
120,2907
120,923
121,20284
121,10286
121,2001
122,15661
122,3710
122,1749
123,14767
123,13869
123,818
124,10931
124,10929
124,8974
125,5419
125,5418
125,1477
126,21663
126,19808
126,1555
127,9708
127,6917
127,1760
128,20986
128,10640
128,2701
129,18649
129,10654
129,10595
129,8121
130,14783
130,9890
130,6836
131,5595
131,1642
131,1641
132,12839
132,12354
132,9649
133,18925
133,18758
133,4231
134,15708
134,3740
134,188
135,19358
135,7323
135,27
136,2577
136,2576
136,613
137,21120
137,19728
137,9866
138,19932
138,11468
138,9528
139,22036
139,21687
139,14161
140,13715
140,11757
140,11756
141,14545
141,4552
141,2644
142,15665
142,13685
142,5955
143,17825
143,17068
143,15424
144,12593
144,12589
144,7970
145,15891
145,4498
145,2593
146,20791
146,13423
146,12097
147,21192
147,10217
147,2244
148,18936
148,16398
148,16350
149,14852
149,14851
149,8939
150,19227
150,15128
150,4349
151,14577
151,6619
151,691
152,12797
152,6691
152,6690
153,11014
153,4739
153,2689
154,16442
154,14666
154,5824
155,9455
155,6536
155,3446
156,18881
156,11954
156,8214
157,17313
157,16501
157,16205
158,13089
158,13082
158,1087
159,20821
159,9709
159,5664
160,15420
160,14855
160,985
161,18248
161,17621
161,17286
161,17005
162,18349
162,18348
162,18055
163,20784
163,9824
163,123
164,20642
164,18937
164,10446
165,19755
165,12800
165,4732
166,19283
166,14680
166,12781
167,15437
167,11478
167,4099
168,12913
168,12345
168,5324
169,20035
169,17056
169,16364
170,8126
170,7438
170,4112
171,19334
171,6691
171,6690
172,21462
172,14392
172,7297
173,18771
173,11265
173,1249
174,13481
174,5479
174,1525
175,20939
175,6573
175,5431
176,14820
176,4855
176,951
177,14903
177,6960
177,1019
178,20725
178,19149
178,10843
179,14057
179,8545
179,6621
180,21041
180,20271
180,1928
181,12012
181,11744
181,3981
182,11396
182,7399
182,5362
183,15597
183,11424
183,3462
184,18620
184,5560
184,2959
185,13913
185,5930
185,4506
186,9936
186,1929
186,1928
187,14758
187,12862
187,8850
188,17020
188,10217
188,9978
188,2592
189,7007
189,6417
189,3337
190,6411
190,3750
190,1790
191,5169
191,1243
191,27
192,16315
192,11134
192,11131
193,19880
193,16315
193,15090
194,2939
194,6876
194,18691
195,18514
195,13143
195,3129
196,13373
196,4739
196,768
197,18601
197,16162
197,768
198,12797
198,6691
198,6690
199,5511
199,3535
199,3534
200,17886
200,16962
200,12521
201,13529
201,9572
201,6828
201,3554
202,6373
202,4353
202,2447
203,20015
203,18558
203,17234
204,17234
204,14346
204,2306
205,14518
205,10517
205,6570
206,22067
206,21560
206,10679
207,18002
207,16759
207,16449
208,12738
208,6711
208,6710
209,18713
209,12803
209,10972
210,9350
210,9087
210,1358
211,17684
211,6270
211,400
212,16120
212,11745
212,4579
213,21190
213,20018
213,7531
214,18601
214,10489
214,8788
215,10600
215,8641
215,6601
216,18752
216,12901
216,2091
217,9332
217,5274
217,984
218,13085
218,5046
218,5037
219,6667
219,6666
219,729
220,12996
220,2035
220,1904
221,16944
221,16624
221,1772
222,17534
222,5730
222,1354
223,5971
223,3863
223,414
224,21724
224,18577
224,12206
225,12627
225,6587
225,107
226,15314
226,14005
226,2943
227,20795
227,3523
227,1548
228,18020
228,17695
228,10391
229,13258
229,11249
229,3282
230,16042
230,16041
230,14051
231,13272
231,10436
231,6876
232,12221
232,8958
232,2990
233,8110
233,6075
233,1470
234,16574
234,16573
234,15248
235,21783
235,16182
235,12319
236,21948
236,6402
236,1597
237,20434
237,11149
237,11046
238,14451
238,12532
238,203
239,10617
239,10616
239,8656
240,20288
240,10166
240,6106
241,11137
241,7135
241,3839
242,11691
242,16745
242,10180
243,13747
243,11799
243,7799
244,14691
244,12785
244,9288
245,15231
245,11261
245,6015
246,19031
246,14867
246,13589
247,18804
247,14606
247,12171
248,11662
248,1690
248,1688
249,21092
249,18994
249,14146
250,21393
250,17576
250,2486
251,11613
251,7609
251,3316
252,9523
252,2422
252,460
253,13718
253,13717
253,7759
254,16007
254,3848
254,3662
255,14835
255,2964
255,961
256,12075
256,1365
256,970
257,13913
257,9990
257,5930
258,14154
258,10646
258,6642
259,10734
259,8771
259,1054
260,20837
260,19523
260,13745
261,21470
261,14378
261,5192
262,18152
262,16163
262,13175
262,5134
263,21694
263,14691
263,6744
264,19687
264,16640
264,6898
265,20891
265,3518
265,3516
266,14829
266,8908
266,2949
267,17965
267,11315
267,16259
268,20989
268,18440
268,7134
269,14288
269,11996
269,11037
270,10315
270,5966
270,3967
271,12307
271,11988
271,10308
272,22043
272,14259
272,3965
273,12803
273,12801
273,8239
274,13859
274,3933
274,68
275,21152
275,20623
275,17677
276,18991
276,15426
276,738
277,15099
277,4812
277,2738
278,19779
278,17184
278,16320
279,18896
279,10323
279,8374
280,16909
280,16597
280,5349
281,20258
281,7824
281,60
282,21380
282,19964
282,15687
283,9708
283,3820
283,1886
284,14575
284,14569
284,2675
285,12797
285,10749
285,8788
286,18626
286,13803
286,2240
287,19434
287,15885
287,3925
288,12116
288,6712
288,2632
289,18559
289,17744
289,16709
290,20220
290,15478
290,9554
291,15926
291,4181
291,2001
292,14489
292,12590
292,6535
292,4497
293,15229
293,9497
293,6850
294,19911
294,15485
294,11301
295,13910
295,12600
295,12589
296,20284
296,10286
296,3667
297,15653
297,3706
297,1733
298,15917
298,4683
298,3025
299,4644
299,4643
299,734
300,19334
300,16163
300,14691
301,16608
301,14707
301,6750
302,16807
302,16641
302,4461
303,19299
303,14841
303,12936
304,20180
304,19884
304,5127
305,15292
305,13308
305,5266
306,21886
306,8353
306,73
307,20906
307,10209
307,8203
308,12803
308,12802
308,8239
309,19291
309,12826
309,1040
310,15836
310,12779
310,798
311,17878
311,15568
311,9644
312,13299
312,13298
312,11285
313,21712
313,8870
313,3295
314,9124
314,8805
314,3158
315,13661
315,7705
315,1727
316,18775
316,6570
316,5232
317,9242
317,5550
317,1082
317,950
318,21762
318,20166
318,10402
319,21483
319,19634
319,13350
320,15247
320,10473
320,5431
321,14611
321,4629
321,4628
322,13913
322,9990
322,5930
323,15166
323,5174
323,1244
324,21543
324,19773
324,8519
325,6893
325,4876
325,4875
326,11440
326,1474
326,171
327,20123
327,12795
327,2828
328,20143
328,14369
328,14351
329,13293
329,7314
329,159
330,21371
330,13536
330,1599
331,13373
331,6690
331,768
332,19334
332,7686
332,768
333,16617
333,3710
333,1749
334,10661
334,6657
334,725
335,6664
335,6663
335,2721
336,20174
336,19065
336,7237
337,18357
337,11148
337,6115
338,13775
338,7942
338,1904
339,13560
339,11601
339,11599
340,18622
340,12267
340,363
341,8689
341,5380
341,2737
342,21065
342,9327
342,7323
343,19986
343,11855
343,9820
344,20879
344,6271
344,2010
345,21748
345,9839
345,8386
346,8305
346,8304
346,379
347,14458
347,10511
347,2555
348,19614
348,1189
348,1187
349,19691
349,15809
349,1904
350,9349
350,7942
350,1904
351,10048
351,10045
351,2552
352,17477
352,17173
352,16294
353,10729
353,10728
353,10727
353,8235
354,21296
354,16760
354,2013
355,18723
355,6850
355,4909
356,21591
356,8836
356,3882
357,20629
357,18632
357,2432
358,21637
358,18295
358,17347
359,13958
359,13808
359,8373
360,19150
360,11566
360,7558
361,18286
361,17436
361,297
362,19065
362,18769
362,155
363,18691
363,7131
363,2939
364,9532
364,9519
364,7503
365,18601
365,15693
365,768
366,21964
366,21636
366,15541
367,11421
367,6691
367,6690
367,768
368,18601
368,14443
368,12797
369,17846
369,16333
369,768
370,21042
370,15071
370,13846
371,20697
371,4629
371,725
372,8543
372,8437
372,2857
373,7119
373,6173
373,1900
374,6278
374,2346
374,428
375,9081
375,7054
375,5041
376,11351
376,9389
376,3374
377,14245
377,8328
377,8006
378,21690
378,16907
378,4201
379,20659
379,3933
379,68
380,16499
380,14555
380,667
381,20562
381,17623
381,320
382,2583
382,2579
382,1609
383,20130
383,10773
383,5177
384,9349
384,8701
384,2088
385,18965
385,13688
385,11729
386,20008
386,16017
386,4058
387,11120
387,3169
387,1160
388,19048
388,13136
388,3161
389,19893
389,19515
389,10543
390,11602
390,11588
390,1615
391,16932
391,9801
391,7162
392,12857
392,12366
392,5339
393,21590
393,19879
393,19049
394,17444
394,17139
394,15681
395,22043
395,10311
395,99
396,17848
396,9940
396,7144
397,14826
397,4860
397,4859
398,18047
398,17563
398,16514
399,4610
399,713
399,712
400,8725
400,6691
400,6690
401,19334
401,7686
401,5666
402,17886
402,16962
402,14444
403,16608
403,14707
403,820
404,18577
404,18575
404,17020
404,17018
405,15894
405,14495
405,9988
406,21288
406,19557
406,10878
407,17346
407,17345
407,17047
408,20225
408,3221
408,2183
409,17551
409,5774
409,5459
410,15299
410,9322
410,1341
411,20452
411,19599
411,19309
412,13139
412,7567
412,1192
413,16531
413,1677
413,284
414,9527
414,6762
414,1529
415,20385
415,17243
415,16503
416,19475
416,12289
416,4263
417,18507
417,18443
417,2819
418,11272
418,3296
418,1306
419,13252
419,7260
419,5215
420,14861
420,4903
420,4100
421,17564
421,17330
421,17315
422,16086
422,13582
422,6033
423,21896
423,4937
423,4010
424,8538
424,8535
424,8534
425,21878
425,19691
425,13261
426,19587
426,14868
426,4914
427,8561
427,6504
427,6503
428,10588
428,6990
428,4979
429,11237
429,7263
429,3273
430,16147
430,4193
430,4191
431,18464
431,14871
431,1492
432,12356
432,12352
432,438
433,12366
433,6324
433,5339
434,20211
434,16042
434,13420
435,15840
435,11134
435,7143
436,11808
436,10032
436,8395
437,21298
437,12332
437,2245
438,10344
438,9120
438,4296
439,21637
439,18295
439,17347
440,11421
440,6691
440,768
441,12714
441,6691
441,19334
442,21933
442,14949
442,7686
443,19334
443,6691
443,6690
444,21933
444,18601
444,10489
445,18198
445,17380
445,606
446,21189
446,16169
446,5774
447,13174
447,13173
447,9155
448,13174
448,13173
448,9155
449,20034
449,11980
449,2306
450,17346
450,17302
450,17048
451,21108
451,20035
451,20034
452,20707
452,18386
452,16645
453,12946
453,10899
453,4892
454,2985
454,1891
