id1,id2
3333,0
977,2
591,3
2260,4
1607,5
74,6
1739,7
690,8
4612,9
3609,9
2881,10
2508,11
4725,11
3135,12
3400,13
4920,14
1448,15
3711,16
3153,17
1174,17
895,17
1214,18
4393,19
4420,20
3549,21
1123,22
1360,23
2971,24
4547,25
3939,26
1714,27
968,28
481,29
2887,30
2016,31
1492,32
1056,33
2652,34
959,35
294,36
2574,37
273,38
3499,39
2673,40
138,41
2225,42
3092,43
910,44
1662,45
54,46
4494,47
2011,48
2336,49
4736,50
2013,51
505,52
959,53
3074,54
3404,55
5054,56
3082,56
2240,56
3749,57
1367,58
4351,59
4202,60
546,61
4872,62
4290,63
4949,64
4836,65
824,66
5051,67
4896,68
639,69
768,70
3262,71
2451,72
11,73
2322,74
3188,75
83,76
4734,77
4356,78
495,79
2467,80
2698,81
2210,82
1891,83
4030,84
4030,85
438,86
3174,87
140,88
4093,89
2625,90
994,91
3956,92
791,93
4829,94
2198,95
1593,96
948,97
1186,98
1866,99
669,100
1746,101
2921,102
756,102
3028,103
180,104
1018,105
2524,106
4131,107
4075,108
4547,109
2265,110
1913,111
4632,112
1415,113
4198,114
4233,115
1820,116
953,117
959,118
5000,119
1127,120
5095,122
3359,123
1052,124
4252,125
569,126
2591,127
4184,128
4794,129
4184,130
3923,131
941,131
1756,132
764,133
1848,134
991,136
4583,137
1994,138
289,139
1868,140
1464,141
4014,143
1429,144
2411,145
858,146
3353,147
1224,148
1404,149
4026,150
17,150
4829,151
808,152
2420,153
1911,154
3125,155
4547,156
1127,156
1434,157
481,158
4123,159
290,160
2722,161
4030,162
4354,163
918,164
2456,165
2804,166
4034,167
201,168
1186,169
3044,170
4184,171
1666,172
2015,173
3542,174
4164,175
4237,176
3042,177
526,178
4252,179
4495,180
1177,181
276,182
4393,183
3310,184
3464,185
3156,186
3728,187
3175,188
286,189
4171,190
1756,191
2216,192
696,193
3000,194
1146,195
1415,196
3481,197
645,198
2804,199
5026,200
4252,201
3795,202
1044,203
3681,204
1415,205
1877,206
4533,207
1756,208
1491,209
759,210
336,212
3234,213
907,214
1865,215
4821,216
733,217
1039,218
910,219
4467,220
3326,221
3482,222
345,223
4829,224
273,225
629,226
5031,227
4395,228
4995,229
2537,230
3269,231
4612,232
3609,232
1549,233
5048,234
1382,235
4729,236
432,237
4753,239
4642,240
590,241
2216,242
3937,243
3753,244
2030,244
1756,244
4467,245
936,246
4165,247
4858,248
1705,249
3815,250
3233,251
2504,252
3653,253
994,254
4393,255
177,256
1040,257
629,258
3088,259
27,260
2368,261
263,262
2484,264
4056,265
372,266
1616,267
1422,268
641,269
2720,270
1363,271
4753,272
4245,273
4827,274
2018,275
3600,276
4868,277
3806,278
4402,279
2591,280
2412,281
1942,282
3855,283
1626,284
1630,285
2679,286
1568,287
3425,288
1357,289
4976,291
1759,292
2669,293
1484,294
4399,295
4640,296
3853,297
3975,298
2370,299
1488,300
3753,301
559,302
1652,302
223,303
416,304
3862,305
4598,306
686,307
3543,308
3661,309
531,310
4666,311
1503,312
2167,313
4699,314
1339,315
5084,315
3904,316
1909,317
3976,318
847,319
4967,320
1671,321
2068,322
160,323
2066,324
1187,325
3421,326
1704,327
4222,328
2661,329
1440,330
2843,331
5054,332
4135,332
1481,333
4638,334
5051,335
3937,337
3678,338
4368,339
1977,340
4319,341
1970,342
3393,343
288,344
4740,345
1038,346
2908,347
3599,348
36,349
4368,350
2648,351
267,352
2950,353
2263,354
838,355
3074,356
3642,357
619,358
1941,359
3010,360
2209,361
1143,362
4922,363
155,364
3803,365
1491,366
1803,367
654,368
705,369
1683,370
2773,371
676,372
4623,373
3262,374
1610,375
3753,376
1756,376
2030,377
1986,377
4829,378
1524,379
483,380
3412,381
114,382
3936,383
2706,384
1650,385
1936,386
4919,387
4337,388
4252,389
3130,390
3082,391
2591,392
2403,393
3490,394
2434,396
1300,397
3543,398
2537,399
3564,400
1658,401
2812,402
2792,403
4393,404
1160,405
4534,406
1932,407
3609,408
1127,410
1545,411
902,413
1415,414
352,415
240,416
4424,417
4563,418
2192,419
405,420
3635,421
2756,422
806,423
4517,424
2203,425
1568,426
1481,428
487,429
1304,430
2301,430
2308,431
721,433
2069,434
4413,435
3,436
3006,437
3362,438
2109,439
1982,440
4783,441
649,441
3262,442
4510,443
2963,445
3749,446
2490,447
3101,448
625,448
2521,449
5039,450
1922,451
1986,452
4165,453
227,454
910,455
1826,456
870,457
1665,458
2858,459
1112,460
445,461
2004,462
2652,463
4393,464
3108,465
700,466
2255,467
247,468
1324,469
2168,470
4111,471
3638,472
3031,473
4984,475
4725,476
1324,477
1764,478
1593,478
3979,479
2391,480
3500,481
4100,482
2969,483
1174,483
3848,484
2046,485
2079,486
4829,487
2210,488
4534,489
1550,490
1506,491
2814,492
414,493
3229,494
565,495
1145,496
1664,497
3468,498
1283,499
245,500
4406,501
2760,502
1275,502
3450,503
605,504
4986,505
4946,506
1636,507
5051,508
3503,509
271,510
1869,511
4612,512
1272,513
4992,514
4578,515
4598,516
4527,517
4829,518
4630,519
876,521
2181,522
2340,523
3660,524
2467,525
1990,526
2719,527
819,528
3557,529
1202,530
4894,531
1365,532
4547,534
3976,535
836,536
3403,537
481,538
3676,539
4695,540
1392,541
2732,542
2278,543
3107,544
4112,545
2581,546
1802,547
3215,548
964,549
685,550
972,552
515,553
92,554
4923,555
3969,556
1638,557
3729,558
2765,559
1161,560
4211,561
4959,562
3980,563
3153,563
1174,563
1127,563
895,563
1895,564
186,565
2859,566
1955,567
3609,568
378,569
2476,570
2029,571
4598,572
1462,573
3249,574
4890,575
2201,576
3061,577
676,578
4186,579
4539,580
380,581
426,582
3074,583
3108,584
2859,585
2637,586
2340,587
2031,588
3612,589
3746,590
2915,591
4630,592
2452,593
3351,594
3509,595
263,596
2876,597
186,598
3975,599
4165,600
4319,601
2509,603
4191,604
2016,605
4409,607
1254,608
3074,610
1300,611
1790,612
3039,613
4487,614
4953,615
3023,616
2498,617
1174,618
1792,619
3280,620
4739,621
4073,622
273,623
1762,625
3239,626
4829,627
4862,628
3016,629
1676,630
2005,631
4423,632
1518,634
1724,635
4776,636
602,636
2303,637
2362,638
3191,639
1973,639
4119,640
1127,641
3004,643
2337,644
1784,645
2043,646
426,647
186,648
4955,649
2894,650
1809,651
2911,652
1334,653
1188,654
3521,655
1174,656
4184,657
1834,658
2102,659
4077,660
2209,661
2783,662
2898,663
4040,664
3134,665
145,666
3769,667
3716,667
3426,668
3404,669
194,670
4935,671
142,672
1342,673
2566,674
3200,675
683,676
2842,677
4829,678
4798,679
1788,680
4839,681
4977,682
1539,683
4957,684
4821,685
5107,686
3023,687
2345,688
3612,690
5051,691
4030,692
3491,693
2801,694
3393,695
2684,696
2487,697
2709,698
4596,699
2030,700
3753,700
3753,701
4077,702
1188,703
2804,704
402,705
3044,706
3229,707
1308,708
1286,709
2129,710
5046,711
4254,712
4829,713
287,714
4075,715
781,716
4500,717
5081,718
4486,719
638,720
4497,721
2245,722
1125,723
3264,724
586,725
4077,726
1818,727
3247,728
520,729
1849,730
4955,731
4768,732
1253,733
42,734
1043,735
813,736
3180,737
69,738
2344,739
2844,740
4829,741
271,742
755,743
2336,744
4897,744
1174,745
1694,746
1195,747
1132,748
2504,749
3881,751
4744,752
1504,753
3503,754
2897,755
4084,756
4829,757
4255,758
30,759
4915,760
4931,761
4184,762
3020,764
4689,765
4776,766
2446,767
3059,768
4573,769
3023,770
3277,771
2898,772
1982,773
2079,774
787,775
1640,776
2069,777
2745,779
4010,780
5051,781
1693,783
5080,784
3164,785
855,786
3676,787
443,788
307,789
1415,790
494,791
4716,792
4036,793
1964,794
4829,795
4841,796
3868,797
4983,798
2848,799
3963,800
2021,801
1840,802
2551,803
4426,804
118,805
4212,806
2328,807
174,808
1757,809
982,810
1585,811
3212,812
3461,813
4532,814
3990,815
2477,816
3609,817
2622,818
4847,819
4967,820
959,821
2,822
1113,823
4829,824
629,825
4815,826
2214,827
2834,828
143,829
1935,830
2080,831
1954,832
4663,833
3580,834
3609,835
1874,837
1782,838
2786,839
1799,840
1448,841
1029,842
2955,843
1694,844
1186,844
154,845
1216,846
231,847
4552,848
3115,849
779,850
4425,851
3820,852
3302,853
4169,854
1986,856
717,857
3861,858
1729,859
4547,860
2579,861
4965,862
294,863
554,864
1715,865
4030,866
2239,867
3000,869
2665,870
4547,871
1600,872
591,873
2830,874
572,875
3910,876
522,877
762,878
4477,879
3333,880
4920,881
3784,883
3326,884
629,885
335,886
1715,887
1779,888
594,889
9,890
4259,891
2989,892
653,893
350,894
3661,895
823,896
2795,897
1475,898
2316,899
1772,899
1071,900
1226,901
1063,902
3996,903
142,904
1983,905
1039,906
5000,907
1666,908
2679,909
3049,910
278,911
2372,912
4580,913
3150,914
5067,915
3749,916
4471,917
1756,918
3008,919
2109,919
2804,920
5022,921
2984,922
1916,923
4184,924
2030,925
1803,926
2791,927
3191,928
1973,928
2097,929
1034,930
3749,931
3200,932
2174,933
2405,934
3879,935
535,936
523,937
1527,938
2669,939
1818,940
2622,941
2654,942
2637,943
3164,944
717,945
5051,946
5028,947
4113,948
3101,949
625,949
2538,950
2467,951
316,952
2515,953
3661,954
4829,955
1952,956
3563,957
1523,958
823,959
4494,960
465,961
803,962
3078,963
33,964
4019,965
648,966
4914,967
5074,968
314,969
536,970
1102,971
4184,972
2969,972
1413,973
464,974
2330,975
1888,976
1186,978
1177,978
2316,979
719,980
1989,981
2746,982
3007,984
3341,985
4179,986
3299,987
804,988
4547,989
1010,990
2648,991
2104,993
1102,994
1864,995
375,997
284,998
4706,999
2467,1000
4829,1001
3525,1002
4351,1004
82,1005
2350,1006
1186,1007
3162,1008
1205,1009
3000,1010
5051,1011
2109,1012
886,1013
3321,1014
4583,1015
2301,1016
3890,1017
717,1018
1483,1019
1694,1020
1186,1020
65,1021
734,1022
1039,1024
4184,1025
3078,1025
1186,1026
4548,1027
4545,1028
3774,1029
1415,1030
202,1031
2540,1032
1386,1033
3995,1034
2281,1034
1374,1035
3670,1036
3979,1037
411,1038
696,1039
1173,1040
1201,1041
4829,1042
2621,1043
490,1044
4161,1045
352,1046
1415,1047
959,1048
156,1049
3341,1050
2069,1051
673,1053
240,1054
3939,1055
1127,1056
2519,1057
2225,1058
1696,1059
3189,1060
3712,1061
1011,1062
3302,1063
3406,1064
1186,1065
4776,1066
759,1067
2308,1068
481,1069
2039,1070
1630,1071
969,1072
3817,1073
3471,1074
4829,1075
1206,1076
2966,1077
2030,1078
3753,1078
4928,1079
1833,1080
2679,1081
1563,1082
3164,1083
3837,1084
217,1085
3605,1086
4760,1087
3099,1088
751,1089
1262,1090
2086,1091
3617,1092
925,1093
3753,1094
535,1095
3450,1096
551,1097
3192,1098
2095,1099
3292,1100
1174,1101
959,1102
4345,1103
4152,1104
1430,1105
4702,1106
4560,1107
4328,1108
4279,1109
1568,1110
1428,1111
4762,1112
1011,1113
2767,1114
4573,1115
4393,1116
4095,1117
4829,1118
3734,1119
524,1120
629,1121
3200,1123
1071,1124
3474,1125
1357,1126
392,1127
1362,1128
3114,1129
1400,1130
786,1132
4996,1133
1447,1134
3222,1135
1784,1136
4383,1137
4261,1138
3381,1139
2548,1140
3928,1142
4260,1143
1174,1144
3132,1145
905,1146
618,1147
2804,1148
838,1149
1132,1150
2708,1151
4825,1152
2244,1153
4188,1154
186,1155
1174,1156
459,1157
1750,1158
3040,1159
4513,1160
3314,1161
4746,1162
959,1163
3153,1164
1903,1165
1557,1166
4304,1167
2268,1168
1948,1169
2286,1170
304,1171
347,1172
4796,1173
2633,1175
3341,1176
1528,1178
1195,1179
1069,1180
1119,1181
3623,1182
2502,1183
4404,1184
3819,1185
3602,1186
4829,1187
241,1188
4227,1189
3560,1190
2738,1191
5026,1192
2522,1193
3483,1194
2791,1195
1539,1196
3802,1197
1907,1198
4829,1199
2443,1200
1625,1201
1414,1202
5051,1203
3026,1204
4257,1205
2066,1206
3076,1207
2223,1208
1281,1209
1486,1210
3649,1211
2340,1212
1112,1213
4022,1214
1540,1215
4560,1216
1486,1217
676,1218
746,1219
1053,1220
4179,1221
1012,1222
5000,1223
2780,1224
225,1225
3836,1226
3262,1227
5067,1228
3476,1230
4688,1231
1963,1232
3576,1232
200,1233
1197,1234
3880,1235
2796,1236
5078,1237
2763,1238
3388,1239
2261,1240
909,1241
1415,1242
1801,1243
4796,1244
4970,1245
2718,1246
3074,1247
2722,1248
3144,1249
3997,1250
119,1251
4920,1252
1661,1253
3381,1254
1708,1255
1006,1256
2964,1257
676,1258
1552,1260
3336,1261
2065,1262
19,1263
1127,1264
879,1265
2592,1266
970,1267
3519,1269
4542,1269
1413,1270
4660,1271
2486,1272
2132,1274
4892,1275
1916,1276
2967,1277
4849,1279
469,1280
1739,1281
2414,1282
4245,1283
3975,1284
5051,1285
1118,1286
3388,1287
2595,1288
3262,1289
4193,1290
4694,1291
562,1292
2683,1293
3301,1294
4432,1295
4184,1296
1375,1297
2357,1298
3350,1300
567,1301
2006,1302
4831,1303
2895,1304
25,1305
4643,1307
3656,1308
4829,1309
4829,1310
4081,1311
1174,1313
680,1314
4598,1315
4896,1316
3082,1317
1756,1318
2079,1319
1510,1320
1856,1321
2390,1322
1234,1323
1497,1324
2157,1325
481,1326
1415,1327
398,1329
180,1330
2109,1331
727,1332
1169,1333
1286,1334
2076,1335
206,1336
2030,1337
981,1338
3975,1339
4987,1340
3239,1341
1181,1342
4790,1343
3010,1344
2028,1345
3593,1346
3753,1347
2030,1347
897,1348
2956,1349
1508,1350
2076,1351
2283,1352
1321,1352
910,1353
3574,1354
3903,1355
161,1356
2274,1357
2344,1358
721,1359
3743,1360
1533,1361
4829,1362
4030,1363
5051,1365
2679,1366
3000,1367
517,1368
3000,1369
2123,1370
3022,1371
1834,1372
2589,1373
633,1374
2804,1376
4248,1377
1186,1378
1648,1380
2277,1381
2083,1382
3834,1383
4729,1384
1453,1385
3833,1386
4829,1387
2878,1388
2625,1389
4698,1390
3228,1391
3145,1393
3966,1394
2635,1395
3868,1396
638,1397
1690,1398
2426,1399
3164,1400
1005,1401
186,1402
2684,1403
2216,1404
4373,1405
2373,1406
3753,1407
1491,1408
4522,1409
4476,1410
1186,1411
2679,1412
518,1414
2736,1415
431,1416
4190,1417
3180,1418
2045,1419
3488,1420
2804,1421
2427,1422
4396,1424
798,1425
4796,1426
4868,1428
2277,1429
866,1430
4598,1431
4829,1432
2281,1434
3972,1435
2218,1436
75,1437
629,1438
4482,1439
637,1440
2712,1441
2741,1442
129,1443
5113,1444
2600,1445
316,1446
1609,1447
595,1448
4156,1449
37,1450
5000,1451
3753,1452
2030,1452
1756,1452
1551,1453
677,1454
2806,1455
3023,1456
1337,1457
4829,1458
4547,1459
4184,1459
3890,1460
136,1461
1162,1462
994,1463
4023,1464
370,1465
2712,1466
815,1467
1343,1467
1838,1468
3784,1469
184,1470
5023,1471
2733,1472
5001,1473
5072,1474
3131,1475
2756,1477
1433,1478
2216,1479
2023,1481
251,1482
639,1483
2834,1484
2773,1485
2215,1486
1836,1487
3516,1488
2881,1489
2101,1490
3341,1491
2611,1492
4413,1493
33,1494
1557,1495
2771,1496
2075,1497
1433,1498
5022,1499
4624,1500
3262,1501
2433,1502
5038,1503
3145,1504
959,1505
2084,1506
3734,1507
4739,1508
3872,1509
2791,1510
2117,1511
2639,1512
3682,1513
3120,1514
1398,1515
3133,1516
1899,1517
4808,1518
1921,1519
3179,1520
524,1521
3999,1522
1658,1523
2319,1524
3000,1525
3270,1526
1336,1527
1820,1528
959,1529
1247,1531
269,1532
1903,1533
1894,1534
3200,1535
4122,1536
3466,1537
3696,1538
2960,1539
3016,1540
2130,1541
2332,1542
4502,1543
4979,1544
468,1545
4438,1546
2302,1547
2364,1548
3567,1549
4588,1550
1868,1551
4273,1552
4135,1553
239,1554
1405,1555
25,1555
4245,1556
1592,1556
3939,1557
1382,1558
3806,1559
763,1559
1643,1560
2515,1561
1159,1562
1786,1563
3243,1564
3324,1565
4030,1566
4393,1567
2898,1568
2125,1569
4334,1570
2616,1571
2804,1572
2340,1573
3525,1574
319,1575
1580,1576
4990,1577
4525,1578
1300,1579
1675,1580
676,1581
1110,1582
1114,1583
2156,1584
3975,1585
2030,1586
4,1587
3517,1588
1158,1589
1944,1590
302,1591
574,1592
4920,1593
4184,1595
3850,1596
3746,1597
406,1599
660,1600
4981,1601
893,1602
2983,1603
3328,1604
2274,1605
2850,1606
959,1607
1509,1608
2963,1609
1174,1610
3599,1611
4095,1612
2682,1613
2030,1614
4788,1614
3828,1615
2853,1616
3938,1617
2804,1618
2403,1620
4753,1621
1415,1622
1517,1623
3237,1624
4930,1625
2094,1626
72,1627
841,1628
4612,1629
4300,1630
683,1631
4800,1632
2639,1633
3677,1634
4467,1635
2810,1636
1146,1637
1898,1638
2244,1641
2576,1642
2548,1643
2631,1644
2223,1645
1705,1646
2898,1647
4968,1648
3326,1649
2727,1650
1476,1651
1218,1652
4395,1653
481,1654
1710,1656
3262,1657
2861,1658
4074,1659
2963,1660
5051,1661
1369,1662
4034,1663
426,1664
3784,1665
1964,1666
2710,1667
58,1668
2380,1669
185,1671
1337,1672
2359,1673
2289,1674
2641,1675
244,1676
1759,1677
358,1678
2216,1679
2942,1680
3583,1681
74,1682
2187,1683
3191,1684
86,1685
426,1686
1677,1687
2667,1688
1123,1689
2985,1690
68,1691
1643,1692
3190,1693
41,1694
467,1695
3338,1696
1127,1697
1613,1698
25,1699
3438,1700
4551,1701
1888,1702
2272,1703
737,1704
83,1705
4772,1706
721,1707
4709,1708
1282,1709
1659,1710
4507,1711
33,1712
2568,1713
1479,1714
2503,1715
1139,1716
2822,1717
4577,1718
2607,1719
1719,1720
4966,1721
2607,1723
4184,1724
1564,1725
4393,1726
3598,1727
1365,1728
2079,1729
4612,1730
3609,1730
3245,1731
4705,1732
4829,1733
1785,1734
5006,1735
529,1735
629,1736
2283,1737
1321,1737
1177,1738
3982,1739
2028,1740
1354,1741
692,1742
1506,1743
3838,1744
2217,1745
1219,1746
1258,1747
3900,1748
3663,1749
3790,1750
3753,1751
2030,1751
1756,1751
1630,1753
4936,1754
3693,1755
631,1756
910,1757
3519,1759
1470,1760
3683,1761
3082,1762
2837,1763
169,1764
5105,1765
1841,1766
1478,1767
2356,1768
605,1769
4997,1771
18,1772
4184,1773
1127,1773
97,1773
3197,1774
1381,1774
4376,1775
4965,1776
1608,1777
4000,1778
1486,1779
4829,1780
1550,1781
682,1782
1428,1783
2094,1784
4712,1785
1177,1786
2805,1787
2531,1788
1560,1789
1415,1791
2477,1792
1258,1793
2538,1794
1127,1795
3185,1796
676,1797
2372,1799
3211,1801
2644,1802
186,1803
1994,1804
3679,1805
3262,1806
4471,1807
3975,1808
1967,1809
139,1810
2320,1811
4555,1812
4965,1813
4059,1814
3796,1815
3107,1816
3370,1817
3454,1818
1604,1819
4184,1820
2669,1821
1785,1822
4174,1823
481,1824
4165,1825
3278,1826
2620,1827
1785,1828
841,1829
1826,1830
3558,1831
4124,1832
3040,1833
3988,1834
2335,1835
3087,1836
3074,1837
1465,1838
3082,1839
2477,1840
1895,1841
676,1842
4788,1843
4327,1844
540,1845
2589,1846
5002,1847
2324,1848
2277,1849
1415,1850
5116,1851
1057,1852
5048,1853
4762,1854
4077,1855
3191,1856
1973,1856
3074,1857
3030,1858
2804,1859
2554,1860
3234,1861
956,1863
718,1864
4711,1865
3200,1866
2848,1867
2744,1868
3478,1869
2922,1870
4960,1872
3758,1873
1797,1874
3799,1875
4373,1876
789,1877
5029,1878
3039,1879
4393,1880
282,1881
1667,1882
4261,1883
204,1885
697,1886
481,1887
4001,1888
3000,1889
2414,1890
34,1891
1586,1892
257,1893
1512,1894
3612,1895
5051,1896
5051,1897
5016,1898
3857,1899
5041,1900
1604,1901
3571,1902
1981,1903
97,1904
4077,1905
4811,1906
807,1907
639,1908
2804,1909
2298,1910
2543,1912
1553,1913
4183,1914
5102,1916
1661,1917
4130,1918
4807,1919
1781,1920
2620,1922
4551,1923
147,1924
1783,1925
72,1926
910,1928
1509,1929
132,1930
3214,1931
4921,1932
1420,1933
986,1934
4860,1935
2477,1936
1020,1937
1322,1938
4077,1939
2566,1940
1756,1941
1174,1942
2760,1943
3456,1944
959,1945
