id1,id2
0,1457
1,1084
2,737
3,1244
4,1155
4,940
6,1391
7,448
8,1698
9,689
10,1561
11,1764
12,800
14,1872
15,950
17,2177
18,1228
19,1738
21,1088
23,85
24,2217
25,120
27,374
29,392
30,1701
32,1370
33,1147
34,797
35,1563
37,1453
38,1876
39,1632
40,1764
41,251
42,1048
43,1622
44,560
46,1933
47,88
49,2233
50,394
51,1273
53,705
56,151
57,27
59,454
61,1432
62,259
64,619
65,270
66,1694
67,1829
69,925
70,2237
71,1235
73,1095
74,1879
75,155
77,1403
78,457
80,1696
81,1710
82,616
84,2103
85,1752
86,929
87,2173
89,1239
91,685
92,331
93,1097
95,990
96,2213
96,1023
96,747
96,1365
96,1165
97,1406
98,1301
99,1712
101,1154
104,1462
105,1887
107,1772
108,183
109,1167
111,242
112,690
115,1944
116,1824
117,997
119,2244
120,464
122,970
123,1158
125,162
126,2100
127,2062
128,1229
130,466
131,1774
132,773
134,630
135,1291
136,2103
138,938
139,2246
141,1233
143,1249
144,298
147,2003
148,164
150,51
151,1291
152,469
154,1082
155,778
157,222
158,2130
159,632
161,527
162,706
163,941
164,834
165,1251
167,694
168,139
169,1769
171,1001
172,357
172,1800
172,290
172,159
172,1868
172,397
172,1922
172,1410
172,452
172,1327
173,1310
174,707
176,2103
178,2186
179,248
180,1358
181,533
183,1781
184,837
187,507
188,698
190,1954
191,766
192,950
194,0
195,1313
196,307
198,522
199,1784
200,770
202,2094
205,1541
206,1957
207,1452
208,1850
209,824
210,3
212,573
213,312
215,2009
216,1662
217,174
219,60
220,479
221,369
222,788
224,232
226,1309
227,333
229,539
230,1176
232,844
233,2160
234,243
236,2016
238,1013
239,889
240,65
242,1321
243,373
246,39
247,1725
248,235
250,1486
251,299
252,217
254,1795
255,845
257,2104
258,292
260,601
261,1017
263,904
264,1323
265,303
267,1631
270,1074
271,1488
273,1381
274,493
275,110
277,1042
279,1549
280,1196
281,367
283,1858
284,2166
286,2021
288,1079
289,842
291,73
292,1385
294,380
295,1691
297,2033
299,1554
301,549
302,427
303,1863
305,840
306,854
307,2169
309,1837
310,1198
311,2024
312,2095
313,78
314,382
316,2086
319,140
320,552
322,443
323,651
324,2099
326,1164
329,609
330,495
331,1027
333,914
334,1336
336,1905
337,830
